,Index,negative sign,Forecast : 0,Forecast : 1,Date,Close,Open,High,Low
1296,1296,1,1,1,2008.03.19,943.45,982.7,997.35,937.7
1297,1297,1,0,0,2008.03.20,909.2,938.43,943.65,904.48
1298,1298,0,1,1,2008.03.21,917.46,909.5,921.5,909.5
1299,1299,1,0,0,2008.03.24,915.15,915.5,926.84,906.28
1300,1300,0,0,0,2008.03.25,938.2,915.03,938.83,911.7
1301,1301,0,1,1,2008.03.26,954.15,938.65,954.85,934.45
1302,1302,1,1,1,2008.03.27,947.4,954.2,954.93,940.32
1303,1303,1,1,1,2008.03.28,931.2,947.33,950.93,923.1
1304,1304,1,1,1,2008.03.31,916.1,930.35,940.85,912.43
1305,1305,1,0,0,2008.04.01,882.3,916.2,920.9,872.1
1306,1306,0,1,1,2008.04.02,904.28,882.22,906.03,881.1
1307,1307,1,0,0,2008.04.03,903.28,904.23,908.85,887.95
1308,1308,0,0,0,2008.04.04,913.55,902.98,914.6,899.27
1309,1309,0,1,1,2008.04.07,919.55,912.85,929.35,910.65
1310,1310,1,0,0,2008.04.08,914.63,919.63,925.68,907.75
1311,1311,0,1,1,2008.04.09,933.8,914.53,935.55,902.75
1312,1312,1,1,1,2008.04.10,928.63,933.95,939.65,921.83
1313,1313,1,1,1,2008.04.11,924.85,928.65,932.08,917.3
1314,1314,1,0,0,2008.04.14,923.93,925.25,931.9,914.1
1315,1315,0,0,0,2008.04.15,927.8,923.9,936.33,922.78
1316,1316,0,1,1,2008.04.16,944.4,927.79,949.03,924.4
1317,1317,1,1,1,2008.04.17,938.55,944.47,952.8,937.28
1318,1318,1,0,0,2008.04.18,916.3,938.58,946.55,904.63
1319,1319,0,1,1,2008.04.21,916.78,916.0,928.68,911.05
1320,1320,1,1,1,2008.04.22,915.75,916.58,925.4,911.63
1321,1321,1,1,1,2008.04.23,904.18,916.05,922.78,896.9
1322,1322,1,1,1,2008.04.24,885.95,903.83,907.0,883.13
1323,1323,1,0,0,2008.04.25,886.05,886.0,896.4,877.7
1324,1324,0,1,1,2008.04.28,893.2,886.0,895.78,886.0
1325,1325,1,0,0,2008.04.29,870.28,893.01,893.58,868.55
1326,1326,0,1,1,2008.04.30,877.43,870.33,878.63,862.38
1327,1327,1,0,0,2008.05.01,852.58,877.1,881.7,847.3
1328,1328,0,0,0,2008.05.02,855.98,852.65,859.2,845.05
1329,1329,0,0,0,2008.05.05,874.13,856.05,874.38,854.88
1330,1330,0,1,1,2008.05.06,876.18,874.05,882.83,871.18
1331,1331,1,0,0,2008.05.07,868.7,876.13,881.12,863.59
1332,1332,0,0,0,2008.05.08,881.68,868.72,885.47,865.35
1333,1333,0,1,1,2008.05.09,884.45,881.72,889.6,870.35
1334,1334,1,1,1,2008.05.12,882.47,884.55,889.75,877.78
1335,1335,1,1,1,2008.05.13,866.95,882.53,885.58,860.75
1336,1336,1,0,0,2008.05.14,864.11,866.84,870.95,859.6
1337,1337,0,0,0,2008.05.15,881.9,864.2,887.65,862.1
1338,1338,0,0,0,2008.05.16,902.25,881.85,904.8,880.13
1339,1339,0,0,0,2008.05.19,905.14,902.15,913.8,900.68
1340,1340,0,0,0,2008.05.20,919.13,905.19,923.4,902.7
1341,1341,0,1,1,2008.05.21,932.5,919.15,932.65,916.22
1342,1342,1,0,0,2008.05.22,921.5,932.45,935.25,917.33
1343,1343,0,0,0,2008.05.23,924.6,921.43,929.18,914.95
1344,1344,0,1,1,2008.05.26,928.88,925.05,929.1,923.45
1345,1345,1,1,1,2008.05.27,905.85,928.2,930.75,904.15
1346,1346,1,1,1,2008.05.28,900.85,905.78,909.83,889.28
1347,1347,1,0,0,2008.05.29,877.7,900.93,903.45,873.43
1348,1348,0,0,0,2008.05.30,886.4,877.63,889.08,870.53
1349,1349,0,1,1,2008.06.02,891.13,886.5,897.4,881.05
1350,1350,1,1,1,2008.06.03,880.13,891.05,896.75,875.25
1351,1351,1,1,1,2008.06.04,878.9,880.28,886.68,876.03
1352,1352,1,0,0,2008.06.05,877.15,878.68,880.05,864.85
1353,1353,0,1,1,2008.06.06,901.93,877.38,902.15,877.28
1354,1354,1,1,1,2008.06.09,892.58,901.85,909.15,890.9
1355,1355,1,0,0,2008.06.10,866.7,892.53,894.93,864.1
1356,1356,0,1,1,2008.06.11,880.25,866.63,882.85,866.53
1357,1357,1,0,0,2008.06.12,868.13,880.33,882.2,857.35
1358,1358,0,0,0,2008.06.13,871.15,868.3,874.3,859.5
1359,1359,0,0,0,2008.06.16,882.03,870.8,894.6,866.55
1360,1360,0,0,0,2008.06.17,882.2,882.05,888.5,874.13
1361,1361,0,0,0,2008.06.18,894.45,882.27,895.65,880.33
1362,1362,0,0,0,2008.06.19,897.68,894.3,908.65,886.72
1363,1363,0,1,1,2008.06.20,901.73,898.0,907.75,895.83
1364,1364,1,0,0,2008.06.23,883.48,901.4,907.35,875.55
1365,1365,0,1,1,2008.06.24,889.38,883.63,894.1,882.63
1366,1366,1,0,0,2008.06.25,885.95,889.34,890.72,873.5
1367,1367,0,0,0,2008.06.26,916.78,885.88,918.1,884.78
1368,1368,0,1,1,2008.06.27,927.4,916.97,930.72,910.25
1369,1369,1,0,0,2008.06.30,925.35,927.55,935.3,918.45
1370,1370,0,0,0,2008.07.01,939.6,925.3,945.95,921.93
1371,1371,0,1,1,2008.07.02,945.25,939.7,945.55,931.65
1372,1372,1,1,1,2008.07.03,934.18,945.15,946.75,926.8
1373,1373,1,1,1,2008.07.04,933.9,934.15,936.33,929.03
1374,1374,1,1,1,2008.07.07,925.78,932.36,933.35,915.03
1375,1375,1,0,0,2008.07.08,919.63,925.7,933.13,912.47
1376,1376,0,0,0,2008.07.09,928.53,919.35,928.9,915.88
1377,1377,0,0,0,2008.07.10,947.18,928.35,947.75,925.47
1378,1378,0,0,0,2008.07.11,963.8,947.05,967.78,941.5
1379,1379,0,0,0,2008.07.14,972.3,963.8,975.22,953.75
1380,1380,0,1,1,2008.07.15,977.23,972.4,988.28,967.93
1381,1381,1,1,1,2008.07.16,959.9,977.35,981.18,957.6
1382,1382,1,1,1,2008.07.17,957.55,959.97,978.78,952.55
1383,1383,1,0,0,2008.07.18,954.63,957.5,964.58,949.83
1384,1384,0,1,1,2008.07.21,965.58,956.48,968.3,955.25
1385,1385,1,1,1,2008.07.22,946.13,965.7,976.13,943.58
1386,1386,1,0,0,2008.07.23,920.55,946.2,949.0,917.78
1387,1387,0,0,0,2008.07.24,927.9,920.7,931.13,916.22
1388,1388,0,0,0,2008.07.25,929.28,927.55,935.05,918.69
1389,1389,0,1,1,2008.07.28,930.48,929.1,932.8,922.65
1390,1390,1,1,1,2008.07.29,918.58,930.65,933.05,914.1
1391,1391,1,0,0,2008.07.30,906.04,918.75,919.23,893.8
1392,1392,0,1,1,2008.07.31,913.7,906.23,925.4,905.8
1393,1393,1,1,1,2008.08.01,910.32,913.8,917.1,901.7
1394,1394,1,1,1,2008.08.04,894.55,910.0,915.43,893.85
1395,1395,1,0,0,2008.08.05,873.97,894.51,895.55,872.63
1396,1396,0,1,1,2008.08.06,879.86,874.05,886.47,872.68
1397,1397,1,1,1,2008.08.07,872.55,880.0,884.9,867.75
1398,1398,1,1,1,2008.08.08,856.48,872.57,873.83,850.72
1399,1399,1,1,1,2008.08.11,823.43,855.65,865.85,818.2
1400,1400,1,0,0,2008.08.12,811.93,823.55,826.88,801.79
1401,1401,0,1,1,2008.08.13,826.73,811.76,829.8,805.15
1402,1402,1,1,1,2008.08.14,806.7,826.63,836.7,804.65
1403,1403,1,0,0,2008.08.15,787.15,806.6,807.45,772.8
1404,1404,0,0,0,2008.08.18,799.97,790.2,803.88,789.5
1405,1405,0,1,1,2008.08.19,813.88,799.8,816.8,782.2
1406,1406,1,0,0,2008.08.20,813.38,813.85,818.33,800.03
1407,1407,0,1,1,2008.08.21,836.38,813.5,839.1,811.58
1408,1408,1,1,1,2008.08.22,822.8,836.4,838.05,821.1
1409,1409,1,0,0,2008.08.25,821.72,824.25,826.1,816.03
1410,1410,0,0,0,2008.08.26,824.85,821.73,830.6,806.9
1411,1411,0,0,0,2008.08.27,826.8,824.8,835.25,821.88
1412,1412,0,1,1,2008.08.28,833.75,826.72,844.03,825.28
1413,1413,1,1,1,2008.08.29,830.85,833.7,838.65,829.28
1414,1414,1,1,1,2008.09.01,817.45,834.78,836.3,815.9
1415,1415,1,1,1,2008.09.02,805.05,817.55,819.88,790.65
1416,1416,1,1,1,2008.09.03,801.2,805.08,808.38,789.35
1417,1417,1,0,0,2008.09.04,796.25,801.18,814.83,793.8
1418,1418,0,1,1,2008.09.05,803.1,796.23,819.33,790.4
1419,1419,1,1,1,2008.09.08,802.05,804.53,818.13,796.78
1420,1420,1,1,1,2008.09.09,777.13,802.03,804.93,775.9
1421,1421,1,1,1,2008.09.10,752.35,777.05,783.65,751.43
1422,1422,1,0,0,2008.09.11,746.7,752.4,758.2,736.18
1423,1423,0,0,0,2008.09.12,765.05,746.8,766.6,746.0
1424,1424,0,1,1,2008.09.15,786.08,769.45,787.55,764.2
1425,1425,1,0,0,2008.09.16,779.55,786.0,789.85,772.13
1426,1426,0,1,1,2008.09.17,863.7,779.5,868.45,774.15
1427,1427,1,0,0,2008.09.18,852.6,863.72,920.34,833.4
1428,1428,0,0,0,2008.09.19,873.07,852.75,877.38,824.2
1429,1429,0,1,1,2008.09.22,897.7,871.75,908.78,862.05
1430,1430,1,1,1,2008.09.23,891.6,897.85,909.55,880.5
1431,1431,1,1,1,2008.09.24,882.78,891.7,901.8,875.5
1432,1432,1,0,0,2008.09.25,877.38,882.75,897.08,863.73
1433,1433,0,0,0,2008.09.26,877.93,877.4,911.6,865.93
1434,1434,0,1,1,2008.09.29,908.25,872.1,926.7,867.0
1435,1435,1,1,1,2008.09.30,871.5,909.2,914.7,856.85
1436,1436,1,1,1,2008.10.01,870.6,871.43,893.4,864.73
1437,1437,1,1,1,2008.10.02,836.25,870.63,876.33,829.8
1438,1438,1,0,0,2008.10.03,835.45,836.05,847.5,819.2
1439,1439,0,0,0,2008.10.06,859.53,832.9,876.3,825.5
1440,1440,0,0,0,2008.10.07,887.68,859.5,891.6,856.2
1441,1441,0,0,0,2008.10.08,908.0,887.7,921.75,877.98
1442,1442,0,1,1,2008.10.09,912.23,908.05,924.5,880.75
1443,1443,1,1,1,2008.10.10,849.55,912.2,930.48,826.63
1444,1444,1,0,0,2008.10.13,832.85,850.6,872.23,822.5
1445,1445,0,0,0,2008.10.14,836.55,832.98,854.1,831.35
1446,1446,0,1,1,2008.10.15,846.68,836.6,856.83,831.47
1447,1447,1,1,1,2008.10.16,804.3,846.73,850.15,785.18
1448,1448,1,0,0,2008.10.17,783.05,804.43,815.13,772.3
1449,1449,0,1,1,2008.10.20,797.2,776.4,810.3,776.39
1450,1450,1,1,1,2008.10.21,771.65,797.25,803.65,765.3
1451,1451,1,1,1,2008.10.22,729.7,771.7,776.95,720.34
1452,1452,1,0,0,2008.10.23,721.3,729.75,735.28,698.15
1453,1453,0,1,1,2008.10.24,734.3,721.33,749.65,681.43
1454,1454,1,0,0,2008.10.27,730.68,735.55,747.15,707.05
1455,1455,0,0,0,2008.10.28,745.55,731.53,755.8,724.15
1456,1456,0,1,1,2008.10.29,756.3,746.7,774.55,736.85
1457,1457,1,1,1,2008.10.30,737.68,757.18,777.85,733.15
1458,1458,1,1,1,2008.10.31,724.2,738.05,741.98,717.28
1459,1459,1,0,0,2008.11.03,723.83,726.78,739.5,722.2
1460,1460,0,1,1,2008.11.04,762.63,723.9,768.18,721.93
1461,1461,1,1,1,2008.11.05,740.28,762.58,769.6,736.25
1462,1462,1,0,0,2008.11.06,732.47,740.3,760.2,728.8
1463,1463,0,0,0,2008.11.07,736.2,732.4,744.85,725.75
1464,1464,0,1,1,2008.11.10,746.3,737.03,768.5,737.03
1465,1465,1,1,1,2008.11.11,731.53,745.95,750.55,726.85
1466,1466,1,0,0,2008.11.12,711.6,731.55,739.05,709.2
1467,1467,0,0,0,2008.11.13,736.35,711.85,739.73,699.7
1468,1468,0,1,1,2008.11.14,741.65,736.38,754.3,725.3
1469,1469,1,0,0,2008.11.17,737.6,740.7,749.45,730.8
1470,1470,0,1,1,2008.11.18,738.2,737.65,746.05,731.5
1471,1471,1,0,0,2008.11.19,735.05,738.23,763.1,731.98
1472,1472,0,0,0,2008.11.20,745.65,735.08,753.15,732.9
1473,1473,0,0,0,2008.11.21,800.38,745.8,802.38,742.78
1474,1474,0,1,1,2008.11.24,821.4,799.53,829.7,786.4
1475,1475,1,1,1,2008.11.25,820.2,821.45,830.8,802.9
1476,1476,1,0,0,2008.11.26,812.55,820.18,823.03,808.53
1477,1477,0,0,0,2008.11.27,815.75,812.58,817.53,809.7
1478,1478,0,1,1,2008.11.28,817.93,815.78,820.48,809.43
1479,1479,1,0,0,2008.12.01,769.0,817.9,819.05,768.3
1480,1480,0,1,1,2008.12.02,781.88,769.03,787.03,761.7
1481,1481,1,1,1,2008.12.03,774.3,781.93,783.2,764.05
1482,1482,1,1,1,2008.12.04,766.8,774.28,788.1,762.75
1483,1483,1,0,0,2008.12.05,755.88,766.78,772.9,741.13
1484,1484,0,0,0,2008.12.08,772.65,754.95,782.2,753.68
1485,1485,0,0,0,2008.12.09,776.65,772.85,780.3,762.6
1486,1486,0,0,0,2008.12.10,809.88,776.63,813.15,774.15
1487,1487,0,0,0,2008.12.11,821.2,809.9,834.72,802.13
1488,1488,0,0,0,2008.12.12,821.6,821.28,828.85,807.75
1489,1489,0,0,0,2008.12.15,837.98,823.6,842.98,821.3
1490,1490,0,0,0,2008.12.16,857.43,838.03,859.53,830.15
1491,1491,0,1,1,2008.12.17,867.4,857.45,881.75,846.28
1492,1492,1,1,1,2008.12.18,852.48,867.38,878.23,848.23
1493,1493,1,0,0,2008.12.19,836.43,852.53,853.38,829.75
1494,1494,0,1,1,2008.12.22,847.35,838.0,851.75,836.25
1495,1495,1,0,0,2008.12.23,839.95,847.38,848.68,829.35
1496,1496,0,0,0,2008.12.24,847.4,839.98,848.4,834.53
1497,1497,0,0,0,2008.12.26,868.5,847.75,872.58,842.85
1498,1498,0,1,1,2008.12.29,879.6,869.25,890.1,869.25
1499,1499,1,0,0,2008.12.30,872.95,879.58,883.75,863.55
1500,1500,0,0,0,2008.12.31,874.38,872.97,878.13,856.03
1501,1501,0,1,1,2009.01.02,874.97,873.13,880.0,867.55
1502,1502,1,0,0,2009.01.05,859.15,875.4,884.68,844.5
1503,1503,0,1,1,2009.01.06,863.5,859.13,869.88,839.1
1504,1504,1,0,0,2009.01.07,842.68,863.47,866.93,836.05
1505,1505,0,1,1,2009.01.08,856.65,842.7,864.36,836.58
1506,1506,1,1,1,2009.01.09,853.38,856.7,868.33,844.6
1507,1507,1,0,0,2009.01.12,820.45,855.0,856.6,815.08
1508,1508,0,1,1,2009.01.13,821.38,820.38,830.5,813.78
1509,1509,1,0,0,2009.01.14,811.18,821.33,829.13,806.7
1510,1510,0,0,0,2009.01.15,817.73,811.18,821.08,801.53
1511,1511,0,1,1,2009.01.16,842.55,817.73,843.13,815.53
1512,1512,1,0,0,2009.01.19,835.93,842.7,845.95,831.95
1513,1513,0,1,1,2009.01.20,856.53,835.95,866.13,823.4
1514,1514,1,0,0,2009.01.21,853.8,856.58,864.2,843.28
1515,1515,0,0,0,2009.01.22,856.7,853.83,862.88,843.65
1516,1516,0,0,0,2009.01.23,899.0,856.75,903.03,852.4
1517,1517,0,1,1,2009.01.26,902.75,899.3,915.98,888.47
1518,1518,1,1,1,2009.01.27,898.47,902.85,907.25,892.45
1519,1519,1,0,0,2009.01.28,887.45,898.6,903.2,882.43
1520,1520,0,0,0,2009.01.29,908.1,887.47,909.33,874.25
1521,1521,0,1,1,2009.01.30,927.0,908.15,929.48,901.08
1522,1522,1,1,1,2009.02.02,904.93,924.8,925.55,901.28
1523,1523,1,0,0,2009.02.03,899.9,904.95,912.7,889.0
1524,1524,0,0,0,2009.02.04,905.65,900.0,909.08,895.3
1525,1525,0,1,1,2009.02.05,914.4,905.68,924.14,902.03
1526,1526,1,1,1,2009.02.06,910.75,914.38,920.25,904.13
1527,1527,1,0,0,2009.02.09,894.23,910.45,911.65,890.62
1528,1528,0,0,0,2009.02.10,915.0,894.2,917.89,890.85
1529,1529,0,0,0,2009.02.11,938.73,915.03,947.33,910.7
1530,1530,0,1,1,2009.02.12,946.03,938.75,952.15,934.88
1531,1531,1,1,1,2009.02.13,941.48,946.05,946.93,932.0
1532,1532,1,0,0,2009.02.16,941.55,942.02,944.15,936.18
1533,1533,0,0,0,2009.02.17,969.95,941.53,974.18,939.98
1534,1534,0,1,1,2009.02.18,984.18,970.0,987.35,960.78
1535,1535,1,0,0,2009.02.19,974.13,984.2,986.33,968.22
1536,1536,0,1,1,2009.02.20,992.4,974.03,1005.98,970.2
1537,1537,1,1,1,2009.02.23,991.15,992.63,997.98,975.45
1538,1538,1,1,1,2009.02.24,961.98,991.25,995.5,959.45
1539,1539,1,1,1,2009.02.25,953.28,962.0,978.35,944.38
1540,1540,1,1,1,2009.02.26,945.55,953.33,956.65,932.25
1541,1541,1,1,1,2009.02.27,941.72,945.68,962.9,927.0
1542,1542,1,1,1,2009.03.02,925.48,939.5,958.15,921.48
1543,1543,1,1,1,2009.03.03,915.51,925.48,932.68,905.08
1544,1544,1,0,0,2009.03.04,906.08,915.43,922.73,900.0
1545,1545,0,0,0,2009.03.05,931.78,906.13,936.43,905.03
1546,1546,0,1,1,2009.03.06,938.7,931.78,944.68,930.08
1547,1547,1,1,1,2009.03.09,921.53,940.25,941.95,911.13
1548,1548,1,0,0,2009.03.10,896.48,921.68,922.53,891.33
1549,1549,0,0,0,2009.03.11,907.4,896.35,913.2,892.25
1550,1550,0,0,0,2009.03.12,927.43,906.7,930.78,905.73
1551,1551,0,1,1,2009.03.13,928.85,926.0,938.43,919.62
1552,1552,1,1,1,2009.03.16,923.1,927.63,929.58,915.45
1553,1553,1,0,0,2009.03.17,914.75,922.75,924.47,912.25
1554,1554,0,0,0,2009.03.18,940.25,914.72,948.6,883.78
1555,1555,0,1,1,2009.03.19,959.15,940.38,962.35,925.7
1556,1556,1,1,1,2009.03.20,951.5,959.1,966.7,946.45
1557,1557,1,1,1,2009.03.23,938.13,950.45,957.08,935.9
1558,1558,1,0,0,2009.03.24,926.65,937.7,944.03,916.86
1559,1559,0,1,1,2009.03.25,933.75,926.75,940.53,916.38
1560,1560,1,1,1,2009.03.26,933.8,933.95,945.6,931.8
1561,1561,1,1,1,2009.03.27,922.85,934.45,935.9,918.4
1562,1562,1,0,0,2009.03.30,917.28,924.2,932.1,908.45
1563,1563,0,0,0,2009.03.31,918.9,917.3,924.6,911.65
1564,1564,0,1,1,2009.04.01,926.68,918.93,932.92,916.58
1565,1565,1,1,1,2009.04.02,903.8,926.65,929.1,894.55
1566,1566,1,1,1,2009.04.03,892.55,903.8,909.3,890.58
1567,1567,1,0,0,2009.04.06,868.73,893.9,896.63,865.2
1568,1568,0,1,1,2009.04.07,880.95,868.75,884.98,868.43
1569,1569,1,1,1,2009.04.08,880.45,881.0,890.18,878.4
1570,1570,1,0,0,2009.04.09,878.7,880.47,886.25,874.78
1571,1571,0,0,0,2009.04.10,881.0,878.68,885.0,878.0
1572,1572,0,1,1,2009.04.13,893.8,880.9,899.78,880.9
1573,1573,1,0,0,2009.04.14,890.3,893.78,898.3,885.7
1574,1574,0,1,1,2009.04.15,890.9,890.28,899.38,885.5
1575,1575,1,1,1,2009.04.16,875.4,890.95,893.5,871.85
1576,1576,1,0,0,2009.04.17,868.25,875.35,876.85,865.18
1577,1577,0,1,1,2009.04.20,884.18,868.55,888.22,864.5
1578,1578,1,0,0,2009.04.21,883.4,884.07,895.0,878.83
1579,1579,0,0,0,2009.04.22,889.65,883.4,893.03,881.75
1580,1580,0,0,0,2009.04.23,904.2,889.63,908.7,889.6
1581,1581,0,1,1,2009.04.24,912.4,904.2,913.85,902.3
1582,1582,1,1,1,2009.04.27,906.38,912.58,918.3,905.2
1583,1583,1,0,0,2009.04.28,893.2,906.4,906.7,884.25
1584,1584,0,1,1,2009.04.29,897.83,893.15,902.8,887.58
1585,1585,1,1,1,2009.04.30,888.1,897.85,899.82,880.65
1586,1586,1,0,0,2009.05.01,886.05,888.12,889.63,880.15
1587,1587,0,1,1,2009.05.04,901.8,886.8,906.95,884.65
1588,1588,1,0,0,2009.05.05,896.93,901.85,915.9,894.67
1589,1589,0,1,1,2009.05.06,910.9,896.95,912.15,895.2
1590,1590,1,0,0,2009.05.07,910.4,910.93,925.3,908.65
1591,1591,0,1,1,2009.05.08,915.9,910.4,919.8,905.0
1592,1592,1,0,0,2009.05.11,913.13,916.4,917.6,908.45
1593,1593,0,0,0,2009.05.12,922.7,913.1,924.1,911.9
1594,1594,0,1,1,2009.05.13,926.05,922.83,930.58,917.25
1595,1595,1,0,0,2009.05.14,925.5,926.08,928.35,920.1
1596,1596,0,1,1,2009.05.15,931.3,925.65,934.15,923.75
1597,1597,1,0,0,2009.05.18,918.08,931.05,933.47,915.05
1598,1598,0,0,0,2009.05.19,924.29,918.1,928.97,917.55
1599,1599,0,0,0,2009.05.20,938.55,924.32,940.47,923.82
1600,1600,0,0,0,2009.05.21,952.7,938.55,955.81,935.95
1601,1601,0,0,0,2009.05.22,956.85,952.7,961.42,949.95
1602,1602,0,1,1,2009.05.25,958.45,956.69,959.75,952.57
1603,1603,1,1,1,2009.05.26,951.5,958.53,958.6,941.05
1604,1604,1,0,0,2009.05.27,949.35,951.5,959.5,946.55
1605,1605,0,0,0,2009.05.28,959.2,949.38,964.95,943.95
1606,1606,0,1,1,2009.05.29,978.47,958.95,980.22,957.88
1607,1607,1,0,0,2009.06.01,974.95,979.03,988.75,973.3
1608,1608,0,1,1,2009.06.02,981.55,974.9,986.5,969.47
1609,1609,1,0,0,2009.06.03,963.1,981.58,989.97,960.47
1610,1610,0,1,1,2009.06.04,979.65,962.9,981.75,960.72
1611,1611,1,1,1,2009.06.05,954.88,979.55,983.85,952.55
1612,1612,1,0,0,2009.06.08,951.9,954.75,959.5,943.15
1613,1613,0,1,1,2009.06.09,954.55,951.93,962.15,947.25
1614,1614,1,0,0,2009.06.10,953.9,954.5,965.2,946.85
1615,1615,0,1,1,2009.06.11,954.7,953.83,961.75,942.55
1616,1616,1,1,1,2009.06.12,938.75,954.65,958.35,935.82
1617,1617,1,0,0,2009.06.15,928.1,938.8,939.73,925.94
1618,1618,0,0,0,2009.06.16,934.6,928.08,939.5,925.75
1619,1619,0,1,1,2009.06.17,938.05,934.58,940.15,927.78
1620,1620,1,0,0,2009.06.18,933.15,938.1,942.7,929.88
1621,1621,0,1,1,2009.06.19,933.4,933.15,938.8,930.6
1622,1622,1,0,0,2009.06.22,922.1,933.5,934.75,917.9
1623,1623,0,0,0,2009.06.23,925.4,922.18,926.99,912.83
1624,1624,0,0,0,2009.06.24,931.45,925.56,941.48,922.3
1625,1625,0,0,0,2009.06.25,939.0,931.39,940.1,929.97
1626,1626,0,1,1,2009.06.26,939.1,938.94,948.2,936.33
1627,1627,1,1,1,2009.06.29,937.7,938.55,942.65,933.55
1628,1628,1,0,0,2009.06.30,926.28,937.73,944.85,923.07
1629,1629,0,1,1,2009.07.01,940.4,926.3,946.4,925.5
1630,1630,1,0,0,2009.07.02,929.53,940.41,941.6,926.45
1631,1631,0,1,1,2009.07.03,932.5,929.55,934.22,927.8
1632,1632,1,1,1,2009.07.06,924.95,932.3,932.3,920.3
1633,1633,1,1,1,2009.07.07,924.4,924.95,931.75,921.05
1634,1634,1,0,0,2009.07.08,909.45,924.45,925.62,904.93
1635,1635,0,0,0,2009.07.09,912.03,909.5,918.6,906.38
1636,1636,0,0,0,2009.07.10,912.55,912.0,915.45,906.9
1637,1637,0,0,0,2009.07.13,920.05,912.65,923.25,907.8
1638,1638,0,0,0,2009.07.14,925.45,920.08,927.55,917.85
1639,1639,0,1,1,2009.07.15,938.8,925.4,942.02,924.33
1640,1640,1,1,1,2009.07.16,937.13,938.8,940.25,932.63
1641,1641,1,0,0,2009.07.17,936.85,937.1,940.0,931.9
1642,1642,0,1,1,2009.07.20,948.88,937.25,955.08,936.5
1643,1643,1,0,0,2009.07.21,948.18,948.85,953.7,944.6
1644,1644,0,1,1,2009.07.22,951.35,948.19,954.7,944.75
1645,1645,1,0,0,2009.07.23,948.85,951.38,957.35,947.4
1646,1646,0,0,0,2009.07.24,950.95,948.95,954.08,946.53
1647,1647,0,1,1,2009.07.27,953.7,950.85,958.8,947.5
1648,1648,1,1,1,2009.07.28,937.38,953.73,956.63,933.95
1649,1649,1,0,0,2009.07.29,929.55,937.47,940.75,925.65
1650,1650,0,0,0,2009.07.30,934.5,929.59,937.0,928.55
1651,1651,0,0,0,2009.07.31,953.5,934.48,956.55,932.43
1652,1652,0,0,0,2009.08.03,956.98,954.4,962.45,951.6
1653,1653,0,1,1,2009.08.04,966.6,956.94,970.13,951.11
1654,1654,1,1,1,2009.08.05,963.3,966.63,967.93,958.79
1655,1655,1,1,1,2009.08.06,963.25,963.32,971.6,956.1
1656,1656,1,1,1,2009.08.07,954.6,963.23,965.3,953.2
1657,1657,1,1,1,2009.08.10,946.1,954.4,956.7,942.3
1658,1658,1,0,0,2009.08.11,945.95,946.08,949.68,941.95
1659,1659,0,0,0,2009.08.12,946.8,945.97,952.18,940.12
1660,1660,0,1,1,2009.08.13,955.05,946.88,960.5,946.55
1661,1661,1,1,1,2009.08.14,948.05,955.03,959.2,942.1
1662,1662,1,0,0,2009.08.17,934.53,948.1,948.1,930.33
1663,1663,0,0,0,2009.08.18,938.3,934.56,939.95,933.87
1664,1664,0,1,1,2009.08.19,941.58,938.33,944.9,932.15
1665,1665,1,0,0,2009.08.20,940.59,941.6,945.65,937.18
1666,1666,0,1,1,2009.08.21,953.33,940.6,957.85,937.9
1667,1667,1,0,0,2009.08.24,941.58,953.4,956.65,934.55
1668,1668,0,0,0,2009.08.25,944.4,941.7,954.35,941.22
1669,1669,0,0,0,2009.08.26,945.65,944.43,949.85,940.05
1670,1670,0,0,0,2009.08.27,947.9,945.68,950.6,941.5
1671,1671,0,1,1,2009.08.28,954.4,947.85,961.55,947.8
1672,1672,1,0,0,2009.08.31,951.1,954.45,960.2,943.35
1673,1673,0,0,0,2009.09.01,955.95,951.08,956.85,946.35
1674,1674,0,0,0,2009.09.02,978.23,955.98,980.25,951.48
1675,1675,0,0,0,2009.09.03,991.45,978.25,997.34,974.17
1676,1676,0,0,0,2009.09.04,993.1,991.4,996.35,985.28
1677,1677,0,0,0,2009.09.07,994.68,993.9,996.58,990.45
1678,1678,0,1,1,2009.09.08,994.58,994.6,1007.63,992.22
1679,1679,1,0,0,2009.09.09,991.85,994.6,1003.03,987.15
1680,1680,0,0,0,2009.09.10,996.35,991.88,998.45,982.85
1681,1681,0,1,1,2009.09.11,1004.58,996.3,1011.72,994.53
1682,1682,1,0,0,2009.09.14,999.75,1005.35,1008.65,993.26
1683,1683,0,0,0,2009.09.15,1007.3,999.68,1009.47,992.18
1684,1684,0,1,1,2009.09.16,1017.13,1007.28,1020.52,1005.98
1685,1685,1,1,1,2009.09.17,1013.05,1017.18,1023.9,1010.2
1686,1686,1,1,1,2009.09.18,1007.15,1013.02,1017.7,1006.0
1687,1687,1,0,0,2009.09.21,1003.4,1007.1,1007.1,995.85
1688,1688,0,1,1,2009.09.22,1014.16,1003.38,1019.65,1002.53
1689,1689,1,1,1,2009.09.23,1008.17,1014.2,1018.6,1005.98
1690,1690,1,1,1,2009.09.24,993.96,1008.2,1019.0,990.83
1691,1691,1,1,1,2009.09.25,990.5,993.95,999.3,984.85
1692,1692,1,0,0,2009.09.28,990.45,991.23,996.4,985.85
